,price,com_ipva_pago,aceita_troca,entrega_a_domicilio,unico_dono,com_preco_negociavel,higienizacao_completa,nao_aceita_troca,com_garantia_mecanica,test_drive_a_domicilio,marca,modelo,ano,cor,tipo_de_combustivel,motor,tipo_de_transmissao,quilometros,portas
1083,66900.0,True,True,False,False,False,True,False,False,False,Fiat,Palio,2020,Branco,Gasolina e álcool,1.8,Manual,65000,4
1084,53900.0,False,True,False,False,False,False,False,False,False,Fiat,Punto,2015,Branco,Gasolina e álcool,1.8,Semiautomática,65000,4
1085,88970.0,True,True,False,False,False,True,False,False,False,Honda,City,2019,Branco,Gasolina e álcool,1.5,Automática,65000,4
1086,59900.0,False,False,False,False,False,False,False,False,False,Toyota,Etios,2018,Prata,Gasolina e álcool,1.5,Automática,65000,4
1087,108890.0,True,True,False,True,False,True,False,False,False,Mini,Countryman,2016,Branco,Gasolina,1.6,Automática,65000,4
1088,53990.0,False,False,False,False,False,False,False,False,False,Nissan,March,2017,Branco,Gasolina e álcool,1.6,Automática,65000,4
1089,149500.0,False,False,False,False,False,False,False,False,False,Jaguar,XE,2016,Branco,Gasolina,2.0,Automática,38000,4
1090,117900.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2021,Branco,Flex,1.8,Automática,51349,4
1092,219000.0,True,True,False,False,False,False,False,False,False,BMW,Z4,2013,Preto,Gasolina,4.0,Automática,65000,2
1093,82000.0,False,True,False,False,False,False,False,False,False,Fiat,Fiorino,2015,Branco,Gasolina e álcool,1.4,Manual,65000,2
1094,46990.0,False,False,False,False,False,False,False,False,False,Renault,Kwid,2018,Laranja,Gasolina e álcool,1.0,Manual,65000,5
1096,148890.0,False,False,False,False,False,False,False,False,False,Ford,Ranger,2020,Branco,Diesel,2.2,Manual,65000,2
1097,307754.0,False,False,False,False,False,False,False,False,False,Land Rover,Discovery sport,2020,Branco,Gasolina e álcool,2.0,Automática,65000,4
1101,72900.0,True,True,False,False,False,False,False,False,False,Hyundai,Veloster,2013,Branco,Gasolina,1.6,Automática,65000,3
1102,85200.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2023,Branco,Gasolina e álcool,1.0,Manual,65000,4
1104,96900.0,False,False,False,False,False,False,False,False,False,Nissan,Kicks,2020,Branco,Flex,1.6,Automática,50084,4
1105,50900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2015,Branco,Gasolina e álcool,1.4,Manual,65000,4
1107,107700.0,False,True,False,False,False,True,False,False,False,Toyota,Corolla,2018,Preto,Gasolina e álcool,2.0,Automática,65000,5
1109,79890.0,False,False,False,False,False,False,False,False,False,Renault,Duster Oroch,2020,Branco,Gasolina e álcool,1.6,Manual,65000,4
1110,92900.0,False,False,False,False,False,False,False,False,False,Toyota,Yaris,2022,Prata,Gasolina e álcool,1.5,Automática,65000,4
1111,23990.0,False,False,False,False,False,False,False,False,False,Ford,Fiesta,2008,Prateado,Gasolina e álcool,1.6,Manual,65000,5
1112,51900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2015,Prateado,Gasolina e álcool,1.4,Manual,92000,5
1113,50900.0,False,True,False,False,False,True,False,False,False,Renault,Logan,2021,Prateado,Gasolina e álcool,1.0,Manual,65000,5
1114,63900.0,False,True,False,False,False,True,False,False,False,Chevrolet,Cruze,2015,Branco,Gasolina e álcool,1.8,Manual,65000,5
1117,45430.0,False,True,False,False,False,True,False,False,False,Nissan,Versa,2018,Branco,Gasolina e álcool,1.6,Manual,65000,5
1118,32900.0,False,True,False,False,False,True,False,False,False,Nissan,Livina,2014,Branco,Gasolina e álcool,1.8,Automática,65000,5
1119,35990.0,True,True,False,False,False,False,False,False,False,Chevrolet,Montana,2011,Prateado,Gasolina e álcool,1.4,Manual,65000,2
1120,119900.0,False,False,False,False,False,False,False,False,False,Mitsubishi,L200,2015,Branco,Diesel,3.2,Automática,65000,4
1121,133000.0,False,False,False,False,False,False,False,False,False,Peugeot,308 CC,2014,Branco,Gasolina,1.6,Automática,65000,2
1122,285000.0,True,True,False,False,False,True,False,False,False,Toyota,Hilux SW4,2019,Preto,Diesel,2.8,Automática,65000,4
1123,25900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Astra Sedan,2008,Prateado,Gasolina e álcool,2.0,Manual,129000,4
1124,47990.0,False,True,False,False,False,False,False,False,False,Ford,Ka,2018,Branco,Gasolina e álcool,1.0,Manual,65000,4
1127,66990.0,False,True,False,False,False,False,False,False,False,Fiat,Strada,2020,Prateado,Gasolina e álcool,1.4,Manual,65000,2
1129,99900.0,False,False,False,False,False,False,False,False,False,Fiat,Toro,2018,Branco,Gasolina e álcool,1.8,Automática,65000,4
1131,37600.0,False,False,False,False,False,False,False,False,False,Chevrolet,Cobalt,2014,Preto,Gasolina e álcool,1.8,Manual,65000,4
1132,71000.0,True,False,False,True,False,False,True,False,False,Chevrolet,Prisma,2018,Cinza-escuro,Gasolina e álcool,1.4,Automática,65000,4
1136,107900.0,False,True,False,False,False,True,False,False,False,Nissan,Kicks,2022,Marrom,Gasolina e álcool,1.6,Automática,65000,5
1137,89900.0,False,False,False,False,False,False,False,False,False,Fiat,Strada,2022,Branco,Gasolina e álcool,1.4,Manual,65000,2
1138,45900.0,False,True,False,False,False,True,False,False,False,Chevrolet,Onix,2014,Prateado,Gasolina e álcool,1.0,Manual,65000,4
1139,129900.0,False,True,False,False,False,True,False,False,False,Jeep,Compass,2021,Preto,Gasolina e álcool,2.0,Automática,65000,5
1141,146990.0,False,False,False,False,False,False,False,False,False,Fiat,Toro,2021,Cinza-escuro,Diesel,2.0,Automática,65000,4
1143,89900.0,False,True,False,False,False,True,False,False,False,Fiat,Toro,2017,Branco,Gasolina e álcool,1.8,Automática,65000,4
1144,105900.0,False,False,False,False,False,False,False,False,False,Chevrolet,S-10,2015,Preto,Gasolina e álcool,2.5,Manual,65000,4
1149,108900.0,False,False,False,False,False,False,False,False,False,Fiat,Toro,2021,Branco,Gasolina e álcool,1.8,Automática,65000,4
1150,157000.0,False,False,False,False,False,False,False,False,False,Volkswagen,Amarok,2019,Branco,Diesel,2.0,Automática,65000,4
1151,139900.0,False,True,False,False,False,True,False,False,False,Ford,Ranger,2018,Branco,Diesel,3.2,Automática,65000,4
1152,143900.0,False,True,False,False,False,True,False,False,False,Nissan,Frontier,2018,Branco,Diesel,2.3,Automática,65000,4
1153,330000.0,False,False,False,False,False,False,False,False,False,Dodge,Ram 2500,2018,Branco,Diesel,6.7,Automática,65000,4
1154,94990.0,False,False,False,True,False,False,False,False,False,Kia,Sorento,2015,PRATA,Gasolina,3.5,Automática,77136,4
1155,790000.0,True,False,False,True,False,False,False,False,False,BMW,M5,2020,Azul,Gasolina,4.4,Automática,65000,4
1156,390000.0,False,False,False,False,False,False,False,False,False,Audi,A6,2020,Cinza,Gasolina,3.0,Automática,65000,4
1157,29900.0,False,True,False,False,False,True,False,False,False,Ford,Fiesta,2012,Prateado,Gasolina e álcool,1.6,Manual,65000,5
1161,62900.0,False,False,False,False,False,False,False,False,False,Volkswagen,Saveiro,2019,Branco,Gasolina e álcool,1.6,Manual,65000,2
1162,54000.0,True,True,False,False,True,False,False,True,False,Ford,Ka,2020,Preto,Gasolina e álcool,1.0,Manual,65000,4
1163,41990.0,True,False,False,False,False,False,False,False,False,Chevrolet,Montana,2013,Prateado,Gasolina e álcool,1.4,Manual,65000,2
1164,130900.0,False,True,False,False,False,True,False,False,False,Toyota,Corolla,2021,Branco,Gasolina e álcool,2.0,Automática,65000,4
1165,70000.0,False,True,False,False,False,True,False,False,False,Peugeot,2008,2019,Marrom,Gasolina e álcool,1.6,Automática,65000,5
1166,203900.0,True,True,False,True,False,True,False,False,False,BMW,X1,2021,Azul,Gasolina e álcool,2.0,Automática,65000,4
1168,127990.0,False,False,False,False,False,False,False,False,False,Chevrolet,Tracker,2024,Branco,Gasolina e álcool,1.0,Automática,65000,4
1169,78900.0,False,False,False,False,False,False,False,False,False,Nissan,Kicks,2018,Cinza,Gasolina e álcool,1.6,Automática,65000,4
1170,90700.0,False,True,False,False,False,True,False,False,False,Chevrolet,Onix,2020,Preto,Gasolina e álcool,1.0,Automática,65000,5
1172,40890.0,True,True,False,False,False,True,False,False,False,Fiat,Idea,2013,Verde,Gasolina e álcool,1.8,Semiautomática,65000,4
1173,39900.0,True,False,False,False,False,False,False,False,False,Chevrolet,Vectra,2010,Prateado,Gasolina e álcool,2.0,Automática,65000,4
1174,25990.0,False,True,False,False,False,True,False,False,False,Chevrolet,Celta,2014,Preto,Gasolina e álcool,1.0,Manual,65000,4
1175,66890.0,True,False,False,False,False,False,False,False,False,Volkswagen,Jetta,2013,Prateado,Gasolina,2.0,Automática,65000,4
1176,169900.0,False,False,False,True,False,False,False,False,False,Jeep,Compass,2020,Branco,Diesel,2.0,Automática,30000,4
1177,60000.0,False,False,False,False,False,False,False,False,False,Chevrolet,Prisma,2019,Prateado,Gasolina e álcool,1.0,Manual,65000,4
1178,85900.0,False,True,False,False,False,True,False,False,False,Hyundai,HB20,2022,Prateado,Gasolina e álcool,1.0,Automática,65000,4
1179,57900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Joy,2020,Branco,Gasolina e álcool,1.0,Manual,65000,4
1180,81989.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2016,Branco,Gasolina e álcool,2.0,Automática,65000,4
1181,229990.0,False,False,False,False,False,False,False,False,False,Audi,A5,2019,Branco,Gasolina,2.0,Automática,65000,4
1182,73900.0,False,True,False,False,False,True,False,False,False,Honda,City,2019,Prateado,Gasolina e álcool,1.5,Automática,65000,4
1183,94999.0,True,True,False,False,False,False,False,False,False,Fiat,Toro,2018,Prateado,Gasolina e álcool,1.8,Automática,52270,4
1185,105900.0,False,True,False,False,False,True,False,False,False,Chevrolet,Spin,2022,Prateado,Gasolina e álcool,1.8,Automática,65000,4
1186,98990.0,True,True,False,True,False,False,False,False,False,Jeep,Renegade,2021,Prateado,Gasolina e álcool,1.8,Automática,65000,4
1187,46900.0,True,True,False,False,False,True,False,False,False,Hyundai,HB20S,2015,Azul,Gasolina e álcool,1.0,Manual,65000,4
1188,76999.0,True,True,False,False,False,False,False,False,False,Volkswagen,Virtus,2020,Branco,Gasolina e álcool,1.6,Automática,70342,4
1189,79900.0,True,True,False,False,False,False,False,False,False,Suzuki,Grand Vitara,2016,Prateado,Gasolina,2.0,Automática,65000,4
1190,77900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2021,Prateado,Gasolina e álcool,1.0,Manual,65000,4
1191,193990.0,False,False,False,False,False,False,False,False,False,Ford,Ranger,2021,PRATA,Diesel,4.0,Automática,28000,4
1192,169000.0,False,False,False,False,False,False,False,False,False,Mercedes-Benz,GLK 220,2014,Cinza,Diesel,2.1,Automática,65000,4
1193,49900.0,False,False,False,False,False,False,False,False,False,Fiat,500,2014,Branco,Gasolina e álcool,1.4,Automática,65000,2
1194,46900.0,False,False,False,False,False,False,False,False,False,Nissan,Versa,2016,Prateado,Gasolina e álcool,1.0,Manual,65000,4
1195,68260.0,True,False,False,False,False,False,False,False,False,Volkswagen,Voyage,2022,Prateado,Gasolina e álcool,1.6,Manual,65000,4
1196,102900.0,False,False,False,False,False,False,False,False,False,Audi,A3 Sedan,2015,Branco,Gasolina,1.8,Automática,65000,4
1197,48900.0,True,False,False,False,False,False,False,False,False,Toyota,Corolla,2010,Prata,Gasolina e álcool,1.8,Automática,65000,4
1198,59000.0,False,False,False,False,False,False,False,False,False,Hyundai,HB20S,2019,Branco,Gasolina e álcool,1.0,Manual,65000,4
1199,32000.0,True,False,False,False,False,False,True,False,False,Chevrolet,Astra Sedan,2002,Cinza-escuro,Gasolina,2.0,Manual,65000,4
1200,89260.0,True,False,False,False,False,False,False,False,False,Chevrolet,Onix,2021,Prateado,Gasolina e álcool,1.0,Automática,65000,4
1201,69310.0,True,False,False,False,False,False,False,False,False,Volkswagen,Voyage,2022,Prateado,Gasolina e álcool,1.6,Manual,65000,4
1202,264900.0,False,False,False,True,False,False,False,False,False,Volkswagen,Amarok,2020,Cinza,Diesel,3.0,Automática,49658,4
1203,664950.0,False,False,False,False,False,False,False,False,False,Land Rover,Range Rover Velar,2023,Cinza,Híbrido,2.0,Automática,0,4
1205,42790.0,True,True,False,False,False,True,False,False,False,Chevrolet,Prisma,2015,Prateado,Álcool e gás natural,1.0,Manual,65000,4
1206,46900.0,False,True,False,False,False,True,False,False,False,Chevrolet,Onix,2018,Cinza-escuro,Gasolina e álcool,1.0,Manual,65000,5
1208,49900.0,True,False,False,False,False,False,False,False,False,Hyundai,HB20S,2014,Prata,Gasolina e álcool,1.6,Manual,65000,4
1209,42990.0,False,False,False,False,False,False,False,False,False,Chevrolet,Cobalt,2013,Cinza,Gasolina e álcool,1.4,Manual,65000,4
1211,70000.0,False,False,False,False,False,False,False,False,False,Nissan,Sentra,2017,Preto,Gasolina e álcool,2.0,Automática,65000,4
1212,59990.0,False,False,False,False,False,False,False,False,False,Nissan,Versa,2019,Prateado,Gasolina e álcool,1.6,Manual,65000,4
1213,199190.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2023,Preto,Gasolina e álcool,1.3,Automática,0,4
1214,48990.0,False,False,False,False,False,False,False,False,False,Hyundai,HB20S,2014,Preto,Gasolina e álcool,1.6,Manual,65000,4
1215,64900.0,False,False,False,False,False,False,False,False,False,Hyundai,HB20S,2016,Marrom,Gasolina e álcool,1.6,Manual,65000,4
1216,64900.0,False,False,False,False,False,False,False,False,False,Hyundai,HB20S,2016,Marrom,Gasolina e álcool,1.6,Manual,65000,4
1217,312990.0,False,False,False,False,False,False,False,False,False,Jeep,Commander,2023,Preto,Diesel,2.0,Automática,0,4
1218,30900.0,False,False,False,False,False,False,False,False,False,Nissan,Versa,2012,Prateado,Gasolina e álcool,1.6,Manual,65000,4
1219,55990.0,True,True,False,False,False,False,False,False,False,Peugeot,3008,2013,Preto,Gasolina,1.6,Automática,65000,4
1220,38900.0,True,True,False,False,False,False,False,False,False,Fiat,Uno,2016,Prateado,Gasolina e álcool,1.0,Manual,166995,4
1221,21900.0,False,True,False,False,False,True,False,False,False,Ford,Fiesta,2011,Prateado,Gasolina e álcool,1.0,Manual,65000,5
1222,38900.0,True,True,False,False,False,False,False,False,False,Chevrolet,Cobalt,2012,Preto,Gasolina e álcool,1.4,Manual,65000,4
1224,83900.0,False,False,False,False,False,False,False,False,False,Volkswagen,Polo,2019,Prateado,Gasolina e álcool,1.0,Automática,65000,5
1225,65990.0,True,False,False,False,False,False,False,False,False,Fiat,Argo,2022,Prateado,Gasolina e álcool,1.0,Manual,65000,4
1226,58000.0,False,False,False,False,False,False,False,False,False,Toyota,Corolla,2010,Cinza-escuro,Gasolina e álcool,1.8,Automática,65000,4
1227,75490.0,True,True,False,True,False,True,False,False,False,Jeep,Renegade,2018,Vermelho,Gasolina e álcool,1.8,Automática,65000,4
1228,99000.0,False,False,False,False,False,False,False,False,False,Toyota,Corolla,2017,Cinza-escuro,Gasolina e álcool,2.0,Automática,65000,4
1229,82990.0,False,True,False,False,False,True,False,False,False,Chevrolet,Spin,2019,Preto,Gasolina e álcool,1.8,Manual,65000,4
1231,81490.0,True,False,False,False,False,False,False,False,False,Renault,Logan,2023,Cinza,Gasolina e álcool,1.0,Manual,65000,4
1232,61900.0,True,False,False,False,False,False,False,False,False,Honda,Fit,2015,Preto,Gasolina e elétrico,1.5,Manual,65000,4
1233,175000.0,False,False,False,False,False,False,False,False,False,Ford,F-250,2011,Prateado,Diesel,3.9,Manual,65000,2
1234,33900.0,False,False,False,False,False,False,False,False,False,Nissan,TIIDA,2012,Prateado,Gasolina e álcool,1.8,Manual,185359,4
1235,21900.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2000,Prateado,Gasolina,1.6,Automática,65000,4
1236,29400.0,False,False,False,False,False,False,False,False,False,Volkswagen,Spacefox,2010,Prateado,Gasolina e álcool,1.6,Manual,65000,5
1237,28990.0,False,False,False,False,False,False,False,False,False,Chery,Tiggo,2012,Prateado,Gasolina,2.0,Manual,65000,4
1238,41900.0,False,False,False,True,False,False,False,False,False,Nissan,Versa,2013,Prateado,Gasolina e álcool,1.6,Manual,65000,4
1239,73890.0,False,True,False,False,False,False,False,False,False,Fiat,Strada,2018,Prateado,Gasolina e álcool,1.4,Manual,65000,3
1240,59700.0,False,False,False,False,False,False,False,False,False,Honda,CR-V,2011,Prateado,Gasolina,2.0,Automática,65000,4
1242,72900.0,False,False,False,False,False,False,False,False,False,Renault,Duster,2018,Prateado,Gasolina e álcool,1.6,Manual,65000,5
1243,74490.0,False,False,False,False,False,False,False,False,False,Chevrolet,Cruze,2014,Prateado,Gasolina e álcool,1.8,Automática,65000,4
1244,67790.0,True,True,False,False,False,True,False,False,False,Chery,Tiggo 2,2019,Azul,Gasolina e álcool,1.5,Automática,65000,4
1245,11900.0,True,False,False,False,False,False,False,False,False,Ford,Ka,2000,Dourado,Gasolina,1.0,Manual,65000,3
1246,18500.0,False,False,False,False,False,False,False,False,False,Chevrolet,Astra,2001,Cinza-escuro,Gasolina,1.8,Manual,65000,3
1248,195900.0,True,True,False,True,False,True,False,False,False,Mercedes-Benz,C 180,2020,Azul,Gasolina e álcool,1.6,Automática,65000,4
1252,156790.0,False,True,False,False,False,False,False,False,False,Audi,Q3,2018,Cinza-escuro,Gasolina,2.0,Automática,65000,4
1253,18590.0,True,True,False,False,False,True,False,False,False,Peugeot,207,2010,Preto,Álcool e gás natural,1.6,Manual,65000,4
1256,125900.0,False,True,False,False,False,True,False,False,False,Nissan,Frontier,2016,Branco,Diesel,2.5,Manual,65000,4
1258,71900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2021,Vermelho,Gasolina e álcool,1.0,Manual,65000,4
1259,26800.0,False,False,False,False,False,False,False,False,False,Volkswagen,Fox,2010,Vermelho,Gasolina e álcool,1.0,Manual,65000,4
1260,52890.0,False,False,False,False,False,False,False,False,False,Volkswagen,Fox,2017,Preto,Gasolina e álcool,1.6,Semiautomática,65000,4
1261,54900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2019,Cinza,Gasolina e álcool,1.0,Manual,65000,4
1262,109970.0,True,True,False,False,False,True,False,False,False,Volkswagen,T-Cross,2021,Cinza-escuro,Gasolina e álcool,1.0,Automática,65000,4
1263,54900.0,True,True,True,True,True,False,False,False,False,Fiat,Uno,2015,Vermelho,Gasolina e álcool,1.4,Automática,65000,5
1265,49900.0,False,False,False,False,False,False,False,False,False,Renault,Logan Expression,2020,Preto,Gasolina e álcool,4.0,Manual,65000,4
1266,122900.0,False,True,False,False,False,True,False,False,False,Nissan,Frontier,2014,Preto,Diesel,2.5,Automática,65000,4
1267,54990.0,False,False,False,False,False,False,False,False,False,Ford,Focus,2014,Prateado,Gasolina e álcool,1.6,Manual,65000,5
1268,89900.0,False,False,False,False,False,False,False,False,False,Hyundai,HB20S,2021,Preto,Gasolina e álcool,1.0,Automática,65000,4
1269,47990.0,False,False,False,False,False,False,False,False,False,Nissan,Versa,2016,Prateado,Gasolina e álcool,1.6,Manual,65000,4
1270,54900.0,False,True,False,False,False,True,False,False,False,Chevrolet,Cruze,2013,Preto,Gasolina e álcool,1.8,Manual,65000,5
1272,81888.0,False,False,False,False,False,False,False,False,False,Fiat,Cronos,2020,Vermelho,Gasolina e álcool,1.8,Automática,65000,4
1273,134900.0,False,True,False,False,False,True,False,False,False,Ford,Ranger,2015,Branco,Diesel,3.2,Automática,65000,4
1274,49990.0,True,False,False,False,False,False,False,False,False,Peugeot,208,2016,Prateado,Gasolina e álcool,1.5,Manual,65000,4
1275,185000.0,True,True,False,True,False,False,False,True,False,Fiat,Ducato Maxicargo,2021,Preto,Diesel,2.3,Manual,65000,5
1278,109900.0,False,True,False,False,False,False,False,False,False,Honda,City,2022,Azul,Gasolina e álcool,1.5,Automática,65000,4
1279,88700.0,False,True,False,False,False,False,False,False,False,Jeep,Renegade,2019,Branco,Gasolina e álcool,1.8,Automática,56000,4
1280,158990.0,False,False,False,True,False,False,False,False,False,Mercedes-Benz,C 250,2016,Azul,Gasolina,2.0,Automática,78219,4
1281,125900.0,False,True,False,False,False,True,False,False,False,Ford,F-250,2005,Azul,Diesel,4.2,Manual,65000,4
1282,224800.0,False,False,False,False,False,False,False,False,False,BMW,X2,2018,Azul,Gasolina,20.0,Automática,65000,4
1283,86989.0,False,False,False,False,False,False,False,False,False,Honda,HR-V,2016,Preto,Gasolina e álcool,1.8,Automática sequencial,65000,4
1284,91900.0,False,True,False,False,False,False,False,False,False,Fiat,Strada,2021,Prateado,Gasolina e álcool,1.3,Manual,65000,2
1285,50990.0,False,False,False,False,False,False,False,False,False,Renault,Duster,2012,Azul,Gasolina e álcool,2.0,Automática,65000,4
1286,76900.0,False,False,False,False,False,False,False,False,False,Chevrolet,Spin,2019,Azul,Gasolina e álcool,1.8,Automática,65000,4
1287,89990.0,False,False,False,False,False,False,False,False,False,Volkswagen,Golf Variant,2015,Azul,Gasolina,1.4,Automática,65000,4
1288,143850.0,False,False,False,False,False,False,False,False,False,Peugeot,3008,2019,Cinza,Gasolina,1.6,Automática,65000,4
1289,67500.0,False,False,False,False,False,False,False,False,False,Chevrolet,Cobalt,2019,Preto,Gasolina e álcool,1.8,Manual,65000,4
1291,109900.0,False,False,False,False,False,False,False,False,False,Honda,HR-V,2020,Vermelho,Gasolina e álcool,1.8,Automática,65000,5
1292,189000.0,False,False,False,False,False,False,False,False,False,BMW,Z4,2010,Preto,Gasolina,3.0,Automática,60000,2
1297,75580.0,False,False,True,True,False,False,True,False,False,Renault,Duster,2019,Preto,Gasolina e álcool,2.0,Automática,65000,5
1299,87500.0,False,False,False,False,False,False,False,False,False,Jeep,Renegade,2020,Vermelho,Gasolina e álcool,1.8,Automática,65000,5
1301,62890.0,True,False,False,False,False,False,False,False,False,Chevrolet,Onix,2018,Preto,Gasolina e álcool,1.4,Manual,65000,4
1302,118900.0,False,False,False,False,False,False,False,False,False,Volkswagen,T-Cross,2020,Preto,Gasolina e álcool,1.4,Automática,65000,4
1303,103990.0,True,True,True,True,True,False,False,True,True,Honda,HR-V,2018,Cinza-escuro,Gasolina e álcool,1.8,Automática,65000,5
1308,85950.0,True,False,False,False,False,False,False,False,False,Renault,Duster,2020,Branco,Gasolina e álcool,1.6,Automática,65000,4
1309,86000.0,False,False,False,False,False,False,False,False,False,Volkswagen,Virtus,2019,Azul,Gasolina e álcool,1.0,Automática,65000,4
1310,103940.0,True,False,False,False,False,False,False,False,False,Fiat,Pulse,2022,Cinza,Gasolina e álcool,1.0,Automática sequencial,65000,4
1311,77890.0,True,False,False,False,False,False,False,False,False,Hyundai,IX35,2016,Preto,Gasolina e álcool,2.0,Automática,65000,4
1312,52500.0,False,False,False,False,False,False,False,False,False,Citroën,Aircross,2016,Branco,Gasolina e álcool,1.6,Manual,65000,4
1314,93460.0,True,False,False,False,False,False,False,False,False,Toyota,Yaris,2023,Branco,Gasolina e álcool,1.5,Automática,65000,4
1315,52990.0,True,False,False,False,False,False,False,False,False,Ford,Ka,2019,Vermelho,Gasolina e álcool,1.0,Manual,65000,4
1317,62989.0,False,False,False,False,False,False,False,False,False,Fiat,Cronos,2019,Preto,Gasolina e álcool,1.3,Manual,65000,4
1318,60870.0,False,False,False,False,False,False,False,False,False,Fiat,Argo,2020,Branco,Gasolina e álcool,1.0,Manual,65000,4
1319,132900.0,False,False,False,False,False,False,False,False,False,Volkswagen,T-Cross,2021,Cinza,Gasolina e álcool,1.0,Automática,65000,4
1321,70900.0,False,False,False,False,False,False,False,False,False,Honda,Fit,2017,Preto,Gasolina e álcool,1.5,Automática,65000,4
1322,112800.0,True,False,False,False,False,False,False,False,False,Honda,HR-V,2019,Bordô,Gasolina e álcool,1.8,Automática sequencial,65000,4
1323,126000.0,False,False,False,False,False,False,False,False,False,Chevrolet,Tracker,2021,Branco,Gasolina e álcool,1.0,Automática,65000,4
1325,62900.0,False,False,False,False,False,False,False,False,False,Hyundai,HB20S,2017,Branco,Gasolina e álcool,1.6,Manual,65000,4
1326,99900.0,False,False,False,False,False,False,False,False,False,Jeep,Compass,2018,Branco,Gasolina e álcool,2.0,Automática,65000,4
1327,77100.0,False,False,False,False,False,False,False,False,False,Chevrolet,Cruze,2016,Cinza-escuro,Gasolina e álcool,1.8,Automática,65000,4
1328,115999.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2020,Cinza-escuro,Gasolina e álcool,2.0,Automática,65000,4
1329,71500.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2014,Preto,Gasolina e álcool,1.8,Automática,65000,4
1334,56900.0,False,False,False,False,False,False,False,False,False,Hyundai,HB20S,2015,Preto,Gasolina e álcool,1.6,Automática,65000,4
1335,110000.0,False,False,False,False,False,False,False,False,False,Toyota,Corolla,2019,Preto,Gasolina e álcool,2.0,Automática,65000,4
1337,44900.0,False,True,False,False,False,True,False,False,False,Volkswagen,Fox,2014,Preto,Gasolina e álcool,1.6,Manual,65000,4
1340,42000.0,False,False,False,False,False,False,False,False,False,Ford,Fiesta,2014,Branco,Gasolina e álcool,1.6,Automática,65000,5
1342,89990.0,True,False,False,False,False,False,False,False,False,Honda,HR-V,2017,Branco,Gasolina e álcool,1.8,Automática sequencial,65000,4
1343,108900.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2018,Preto,Gasolina e álcool,2.0,Automática,65000,4
1346,66990.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2019,Branco,Gasolina e álcool,1.4,Automática,65000,4
1348,51990.0,False,False,False,False,False,False,False,False,False,Honda,Civic,2011,Cinza-escuro,Gasolina e álcool,1.8,Manual,65000,4
1350,53000.0,False,False,False,False,False,False,False,False,False,Honda,City,2013,Preto,Gasolina e álcool,1.5,Automática,65000,4
1353,97990.0,True,False,False,False,False,False,False,False,False,Fiat,Strada,2021,Cinza,Gasolina e álcool,1.3,Manual,65000,4
1355,94890.0,False,False,False,False,False,False,False,False,False,BMW,320I,2014,Preto,Gasolina e álcool,2.0,Automática,65000,4
1356,118000.0,False,False,False,False,False,False,False,False,False,Toyota,Corolla,2019,Prateado,Gasolina e álcool,2.0,Automática,65000,4
1357,75490.0,True,True,False,True,False,True,False,False,False,Jeep,Renegade,2018,Vermelho,Gasolina e álcool,1.8,Automática,65000,4
1359,66900.0,False,True,False,False,False,True,False,False,False,Fiat,Cronos,2019,Branco,Gasolina e álcool,1.8,Automática,65000,5
1361,86890.0,True,True,False,False,False,True,False,False,False,Fiat,Doblo,2021,Prateado,Gasolina e álcool,1.8,Manual,65000,4
1362,88690.0,True,True,False,True,False,True,False,False,False,Chevrolet,Spin,2020,Azul,Gasolina e álcool,1.8,Automática,65000,4
1363,64890.0,True,True,False,False,False,True,False,False,False,Honda,Fit,2015,Branco,Gasolina e álcool,1.5,Automática,65000,4
1364,57690.0,True,True,False,True,False,True,False,False,False,Chevrolet,Cruze,2013,Preto,Gasolina e álcool,1.8,Automática,65000,5
1365,46990.0,True,True,False,False,False,True,False,False,False,Ford,Fiesta,2014,Branco,Gasolina e álcool,1.6,Automática,65000,4
1366,70890.0,True,True,False,False,False,True,False,False,False,Fiat,Cronos,2019,Branco,Gasolina e álcool,1.8,Automática,65000,4
1367,36690.0,False,True,False,False,False,True,False,False,False,Ford,Ecosport,2009,Preto,Gasolina e álcool,1.6,Manual,65000,4
1368,89690.0,True,True,False,True,False,True,False,False,False,Nissan,Kicks,2020,Vermelho,Gasolina e álcool,1.6,Automática,65000,4
1369,88690.0,True,True,False,False,False,True,False,False,False,Honda,CR-V,2013,Prateado,Gasolina e álcool,2.0,Automática,65000,4
1370,96500.0,False,False,False,False,False,False,False,False,False,Chevrolet,Onix,2022,Azul,Gasolina e álcool,1.0,Automática sequencial,65000,5
